324.5,262.0
325.0,262.0
325.0,260.5
323.5,260.5
324.5,260.5
324.5,261.0
323.5,261.0
322.5,261.0
323.0,260.5
0,0
0,0
0,0
0,0
0,0
0,0
316.0,262.0
0,0
0,0
316.5,263.5
316.5,265.0
317.0,264.5
0,0
0,0
0,0
0,0
0,0
0,0
316.0,267.0
317.0,268.0
317.0,268.0
0,0
317.0,267.0
0,0
0,0
0,0
324.0,265.5
0,0
0,0
328.5,265.0
0,0
329.5,264.0
328.5,263.0
329.0,263.0
328.5,263.0
329.5,263.5
332.5,263.5
332.5,262.5
0,0
0,0
334.5,253.0
333.5,253.0
338.0,252.5
339.0,253.0
341.0,252.0
0,0
0,0
348.5,247.0
352.0,248.0
354.0,249.0
0,0
359.0,250.5
360.5,250.0
361.0,251.0
364.5,247.5
0,0
0,0
0,0
377.0,236.0
0,0
0,0
0,0
0,0
0,0
387.5,196.5
0,0
0,0
0,0
0,0
386.5,197.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
360.5,216.0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
337.0,235.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
337.0,209.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
376.0,209.5
0,0
374.5,210.0
0,0
0,0
0,0
365.0,212.0
365.0,212.5
365.0,212.0
363.5,212.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
352.5,192.5
0,0
0,0
355.0,197.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
352.5,247.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
351.0,269.0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
338.0,280.5
0,0
0,0
0,0
337.5,280.5
0,0
0,0
336.0,281.0
337.0,280.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
328.5,285.0
330.0,285.0
328.5,286.0
329.5,286.0
330.0,286.5
330.0,288.0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
337.0,300.0
0,0
337.5,300.5
337.5,301.0
337.0,302.0
338.0,302.0
337.5,304.0
339.0,305.0
0,0
336.5,306.5
334.5,305.5
335.5,307.0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
330.5,231.5
330.0,232.0
330.0,232.5
331.0,232.5
331.0,232.5
330.5,233.0
330.0,234.0
330.5,233.0
332.0,231.5
331.5,232.5
330.0,232.5
330.5,234.0
330.5,232.5
330.0,232.5
331.0,233.0
329.5,232.5
330.0,234.0
331.0,233.5
329.5,234.0
330.5,234.0
331.0,235.0
331.5,233.0
330.5,232.5
329.5,231.0
328.5,233.0
328.5,232.0
328.0,232.0
328.0,231.5
326.5,231.5
328.0,231.5
327.5,232.5
326.5,231.5
328.0,231.5
328.5,232.0
328.0,230.5
328.0,232.0
329.5,232.0
331.0,231.0
0,0
0,0
0,0
0,0
329.5,230.5
0,0
0,0
332.5,231.5
332.5,231.0
0,0
333.5,233.5
334.5,233.0
336.0,232.5
334.5,233.0
335.5,233.5
336.5,233.5
336.0,234.0
335.0,234.0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
338.0,234.5
0,0
338.5,235.0
0,0
338.5,234.5
0,0
340.0,234.5
0,0
339.5,233.0
339.5,233.0
339.5,232.0
0,0
0,0
341.5,233.0
347.5,230.5
350.5,231.5
351.0,231.5
352.0,231.0
350.0,231.0
350.5,233.0
349.5,232.5
352.0,232.0
351.5,232.5
349.5,233.0
349.5,232.5
349.5,233.0
350.0,233.0
350.0,233.0
350.5,233.0
350.0,232.5
350.0,232.5
350.0,233.5
351.0,232.5
352.0,232.5
350.5,232.5
351.0,232.5
351.0,233.5
350.5,234.0
349.0,234.0
348.5,234.0
347.5,235.0
347.0,234.0
341.0,235.0
340.5,235.0
341.0,235.0
339.5,235.0
339.5,235.0
341.0,234.5
339.5,236.0
339.5,235.0
339.0,236.0
340.0,235.5
340.0,236.0
340.5,235.5
347.0,236.0
347.5,235.5
347.5,237.0
339.5,236.0
347.5,237.0
340.5,237.0
340.5,236.5
340.5,236.5
340.5,237.0
339.5,236.5
340.0,236.5
339.5,237.5
338.5,241.0
339.0,240.5
338.5,241.0
339.5,241.5
341.0,241.5
339.0,242.0
338.5,242.0
338.0,242.5
337.5,243.0
337.5,242.5
337.5,242.5
339.0,242.5
339.5,241.5
339.5,241.5
340.5,242.0
341.0,241.0
340.0,240.5
341.0,241.0
339.5,237.5
341.0,238.0
340.5,240.5
346.5,241.0
346.0,238.5
346.5,241.0
346.5,241.0
348.0,237.5
347.0,238.0
347.5,241.0
348.0,241.0
346.5,238.5
348.0,240.5
347.5,242.0
348.0,242.0
347.5,241.5
348.0,242.0
348.0,241.5
348.5,242.0
348.5,242.0
347.5,242.0
348.0,242.0
347.5,241.5
346.5,241.5
346.5,242.0
348.0,241.5
346.5,241.5
346.5,241.0
346.0,242.0
345.5,241.5
346.0,241.5
342.0,242.5
342.0,243.0
342.5,244.0
343.0,246.0
341.5,245.5
342.5,248.0
341.5,249.5
342.0,250.0
342.0,249.5
342.0,250.0
341.5,250.0
341.5,249.5
341.5,250.0
342.0,250.0
341.0,249.5
341.5,250.0
342.0,249.5
341.5,249.5
342.5,251.0
342.5,251.0
341.5,249.5
341.5,249.0
341.5,250.0
343.0,250.5
342.5,250.5
342.0,252.0
340.5,253.0
341.5,253.0
342.0,253.0
341.0,250.5
339.0,251.0
337.5,251.0
336.5,250.5
336.0,250.5
335.0,250.5
334.5,249.5
335.0,248.5
333.5,249.5
334.0,248.5
334.5,249.0
333.5,248.5
333.5,249.0
334.0,248.0
336.0,247.5
335.5,249.0
335.0,249.0
336.0,247.5
338.0,249.0
338.5,249.0
339.0,247.5
339.5,249.0
339.0,247.5
341.0,248.0
341.0,249.0
340.5,249.0
342.0,249.0
346.0,248.0
346.0,248.5
347.0,247.5
346.5,249.0
348.0,249.0
348.0,250.0
348.5,249.0
348.5,250.0
349.5,250.0
350.0,249.5
349.5,250.5
349.5,251.0
349.5,251.0
351.0,251.5
351.5,251.0
352.0,251.5
352.0,251.5
353.5,251.0
356.5,250.5
358.0,249.5
359.0,249.5
359.5,250.0
360.5,248.5
362.5,249.0
363.0,250.0
362.5,249.0
365.0,249.0
364.5,250.0
365.0,249.5
365.5,249.0
367.0,250.0
366.5,248.5
367.0,248.5
370.5,249.0
371.5,246.5
372.0,245.5
373.0,245.5
373.0,246.0
374.0,244.5
373.5,244.0
375.0,243.5
375.0,244.0
375.0,242.5
375.0,241.5
377.5,242.0
376.5,242.0
375.5,242.5
378.0,244.0
377.0,244.0
373.0,248.5
371.0,251.0
367.5,253.0
369.0,255.0
360.0,260.0
358.5,259.5
364.0,255.0
362.5,254.5
360.0,254.0
359.5,253.0
356.5,254.0
356.5,252.5
351.5,253.0
353.0,253.0
353.0,253.0
353.5,252.5
352.0,253.0
352.5,253.5
351.0,253.5
350.5,254.5
347.0,261.0
339.5,263.5
346.5,264.0
340.5,266.5
341.0,268.0
348.0,266.5
349.0,266.0
348.0,267.5
347.5,265.0
338.5,266.0
339.5,266.0
337.5,267.0
338.0,266.5
339.0,265.5
340.0,270.0
339.5,271.0
340.0,273.0
340.0,271.5
339.0,271.0
338.0,270.5
338.0,273.5
335.0,274.0
335.5,274.5
336.0,276.0
331.5,273.0
329.5,270.5
331.5,269.5
330.0,267.5
329.5,267.0
325.0,267.0
324.5,264.0
324.0,262.0
322.0,262.5
321.0,263.0
318.5,265.5
318.0,265.0
316.0,266.5
317.5,268.0
317.0,268.0
313.5,267.0
311.5,267.0
310.5,268.5
312.0,269.0
309.0,269.5
308.0,271.0
309.5,270.5
312.5,271.5
313.0,272.0
314.5,272.0
314.5,270.0
317.5,268.0
322.0,268.5
324.0,267.5
323.5,268.5
325.0,267.5
323.0,268.0
328.0,268.5
331.5,267.5
336.0,269.0
338.5,268.5
346.5,265.5
348.0,265.5
350.5,264.5
352.5,263.0
354.5,261.5
354.5,262.0
355.0,260.5
356.5,260.5
360.5,253.0
361.0,253.5
358.5,253.5
360.5,252.5
361.0,250.5
359.0,251.5
355.5,253.0
351.0,259.5
352.5,255.0
350.5,252.0
348.5,253.0
348.0,253.5
340.0,255.0
338.5,253.5
335.5,254.5
326.5,260.5
322.5,262.0
317.5,264.5
318.0,268.0
317.0,267.0
317.0,269.5
309.0,272.0
310.0,273.5
313.5,274.5
310.5,276.0
312.0,278.0
313.5,280.0
313.5,280.5
315.0,282.0
313.5,281.5
316.5,282.5
317.0,282.0
319.0,280.5
320.5,280.5
324.5,281.0
326.0,282.0
322.5,279.5
328.5,278.5
326.0,276.0
326.0,275.5
327.5,276.5
331.0,275.5
331.0,278.5
334.0,279.0
331.5,278.5
333.5,277.0
333.5,277.0
335.0,277.5
334.5,277.5
338.0,279.5
337.5,280.5
339.5,279.0
339.0,279.5
339.0,280.5
338.5,281.0
337.5,283.0
339.0,283.0
335.5,284.0
335.0,284.0
334.5,284.0
334.5,284.0
335.0,283.5
334.0,284.0
335.0,285.5
334.5,285.5
336.5,285.5
337.0,286.0
339.0,287.0
338.5,286.5
339.0,284.5
341.0,283.0
340.5,283.0
347.0,281.5
340.5,285.5
347.0,282.5
347.5,282.5
348.0,283.0
347.5,282.5
349.0,283.0
348.5,282.0
349.0,283.0
349.0,281.5
348.0,281.5
348.0,282.0
348.0,281.0
348.0,281.0
347.0,280.0
348.0,279.5
347.0,279.0
348.0,279.5
341.5,279.5
341.5,280.0
347.0,278.5
341.5,279.5
340.5,280.0
341.0,279.0
345.5,278.0
345.5,277.0
346.5,276.5
347.0,275.5
347.0,278.0
348.0,277.0
346.5,277.0
347.0,278.0
340.5,278.5
340.5,281.0
341.0,279.5
341.0,280.5
339.5,281.0
340.0,281.0
340.0,280.0
340.0,277.5
340.0,277.5
341.0,276.5
339.5,276.5
338.5,276.0
339.0,276.0
341.0,276.0
341.0,275.5
340.0,275.5
340.0,271.5
337.5,273.0
341.0,273.0
341.0,269.5
341.0,267.5
341.0,266.5
338.5,264.0
338.5,266.5
339.5,269.0
341.0,268.0
339.0,269.0
336.5,266.5
337.5,264.0
336.0,261.5
337.0,256.0
337.5,255.5
335.5,256.0
333.0,253.5
334.5,254.0
334.0,252.0
333.5,252.0
336.0,251.0
338.0,251.5
336.5,252.5
336.5,254.5
335.5,255.5
334.0,261.5
335.5,265.0
334.5,266.5
334.0,268.0
335.0,266.5
335.0,263.0
331.0,261.5
332.0,259.5
329.5,256.0
333.5,254.5
334.5,251.0
335.5,250.0
336.0,243.0
332.5,235.5
332.5,236.0
336.0,234.5
335.0,237.5
334.0,240.5
334.5,242.0
334.0,245.0
329.5,245.5
328.0,244.0
326.0,245.0
324.5,245.5
322.0,248.0
315.0,250.0
314.0,254.0
315.0,256.0
307.0,260.5
308.5,261.5
308.0,267.5
305.0,273.0
299.0,272.0
297.5,273.0
290.5,275.0
288.5,275.5
287.0,274.0
284.5,271.0
279.0,270.0
285.5,254.5
285.5,253.0
285.0,253.5
282.0,255.5
279.5,260.5
279.5,263.5
280.5,264.5
280.0,265.0
281.5,265.5
284.5,262.5
282.5,263.0
288.0,265.0
286.5,264.5
289.0,263.5
289.0,261.5
291.0,254.5
289.0,255.0
286.0,255.0
282.5,253.5
278.5,252.0
280.0,248.5
271.0,248.5
268.5,249.0
269.0,248.5
271.0,248.0
271.0,250.5
272.5,249.5
273.5,247.5
272.0,244.5
271.5,246.0
275.0,248.0
276.5,251.0
274.0,252.5
269.5,263.5
265.5,266.5
267.0,269.0
264.5,268.5
263.5,269.0
263.0,270.0
261.0,272.0
260.5,274.0
260.0,273.0
259.5,272.5
262.0,273.5
262.0,271.0
262.5,270.5
263.0,269.5
263.0,272.5
262.5,273.0
263.0,273.0
260.5,270.5
266.0,267.5
267.0,268.0
263.5,266.0
261.5,263.5
261.5,261.5
265.0,253.5
261.0,253.0
256.5,253.0
256.0,251.0
256.0,252.0
255.0,252.5
253.0,254.5
240.0,264.5
249.0,262.0
236.5,269.5
234.5,269.5
232.5,270.0
233.0,271.5
232.0,274.5
235.0,272.0
231.0,275.0
232.5,277.0
236.0,275.0
236.0,277.0
236.0,275.0
235.5,279.5
234.5,283.0
236.5,281.5
233.5,279.5
234.5,280.5
233.5,286.0
236.5,287.0
230.5,296.5
232.5,300.5
237.0,301.0
248.5,298.0
252.5,299.5
252.5,300.5
254.5,304.5
253.5,309.5
254.0,313.0
259.5,316.0
259.0,316.5
263.5,316.0
264.0,319.5
269.0,321.0
270.0,316.5
270.5,316.5
274.5,314.0
275.5,317.0
275.5,316.5
278.5,317.0
281.0,314.5
283.5,313.5
288.0,314.5
286.5,315.0
287.0,314.0
287.5,315.5
285.5,320.0
286.0,317.5
287.0,320.0
285.0,319.5
287.0,318.5
286.0,316.5
299.0,316.0
299.0,314.5
299.5,312.5
300.0,313.5
300.0,313.5
301.5,314.0
300.5,315.0
300.0,313.5
300.0,314.5
298.5,314.0
298.5,314.0
298.5,315.0
298.5,314.5
299.0,315.0
290.5,313.5
292.0,313.0
298.0,312.0
298.0,310.5
288.5,311.0
290.0,310.0
297.0,305.5
297.5,303.5
297.5,302.5
299.0,302.5
300.5,303.0
302.5,303.0
303.5,305.0
304.0,303.5
305.5,303.5
307.0,302.5
307.5,304.0
312.5,302.0
316.5,303.5
319.5,303.0
319.5,300.5
323.0,300.5
327.0,300.0
330.0,291.0
331.0,291.0
331.5,290.0
333.0,289.5
334.0,288.5
333.5,289.5
337.5,290.0
337.5,289.0
337.5,288.5
338.0,287.0
348.0,285.0
347.5,286.0
348.0,285.0
348.0,284.5
346.5,283.5
347.0,284.5
338.5,287.0
338.5,289.0
336.0,300.0
334.5,302.0
335.0,301.5
335.5,302.0
335.5,303.0
334.5,303.0
335.5,303.0
333.5,301.5
333.0,301.0
331.5,302.5
331.0,300.0
333.5,290.5
335.0,290.5
336.0,300.0
336.0,302.0
338.0,303.0
339.0,304.0
339.5,304.5
339.5,304.0
339.5,303.5
339.5,303.5
337.0,305.0
337.5,304.5
335.5,303.5
335.5,303.5
333.0,303.5
332.5,301.5
330.5,303.5
327.5,302.5
326.5,303.5
328.0,304.5
326.5,305.5
324.5,303.5
323.5,301.5
320.0,303.0
317.5,299.5
316.0,302.0
312.0,302.0
311.5,300.0
311.0,299.5
310.0,299.0
310.5,299.5
311.0,301.0
309.5,299.5
314.0,302.0
313.5,302.5
315.5,303.0
318.5,303.5
318.5,304.0
319.5,303.5
319.5,302.5
319.5,301.0
322.5,301.0
322.0,301.0
321.0,301.0
322.0,300.0
320.5,299.5
321.0,289.5
320.5,286.5
322.0,287.0
321.0,285.5
323.5,285.0
326.5,281.5
330.5,280.0
335.0,275.5
334.5,275.5
333.0,276.5
332.0,278.0
332.5,278.0
332.0,274.5
330.0,271.5
329.0,269.5
330.5,268.0
330.0,266.0
334.5,263.0
350.0,250.0
359.0,247.0
367.0,247.5
373.0,245.5
376.5,248.5
376.0,265.5
376.0,270.0
379.0,270.0
377.5,268.5
375.0,265.5
378.5,248.5
377.0,249.5
373.5,252.0
373.5,266.0
371.0,266.5
369.5,268.5
372.0,272.0
373.5,272.5
374.0,274.0
373.5,274.5
376.0,276.0
379.5,280.0
380.5,284.5
384.0,286.5
381.5,287.0
379.5,286.5
377.0,289.5
366.0,300.5
363.0,304.0
356.5,302.0
354.5,303.0
349.5,304.0
335.5,306.0
327.5,304.5
326.0,303.5
322.0,301.5
320.0,302.0
319.0,300.5
313.5,301.5
318.0,303.5
316.5,306.0
312.0,305.0
309.0,302.5
306.0,300.5
308.5,289.0
302.5,288.0
284.0,289.5
275.0,283.5
273.0,281.0
270.5,281.0
274.5,284.0
271.5,287.5
272.0,288.0
274.0,288.0
271.5,289.0
260.5,303.5
261.5,303.0
263.0,304.5
264.0,305.5
264.5,307.0
267.0,307.5
269.0,304.5
269.5,305.0
272.5,305.5
278.5,304.0
278.5,307.5
